[WIN] 2025-12-18 16:46:41 | CPU: 0.00% | Temp: 60°C | GPU: 0.00% | Mem: 64.14% | Disk: 95.66%
[WIN] 2025-12-18 16:46:45 | CPU: 0.00% | Temp: 57°C | GPU: 1.70% | Mem: 64.10% | Disk: 95.66%
[WIN] 2025-12-18 16:46:50 | CPU: 0.00% | Temp: 55°C | GPU: 0.30% | Mem: 64.27% | Disk: 95.66%
[WIN] 2025-12-18 16:46:54 | CPU: 0.61% | Temp: 53°C | GPU: 0.10% | Mem: 63.97% | Disk: 95.66%
[WIN] 2025-12-18 16:46:58 | CPU: 1.22% | Temp: 51°C | GPU: 2.20% | Mem: 63.85% | Disk: 95.66%
[WIN] 2025-12-18 16:47:03 | CPU: -0.62% | Temp: 52°C | GPU: 0.10% | Mem: 63.83% | Disk: 95.66%
[WIN] 2025-12-18 16:47:07 | CPU: 1.21% | Temp: 50°C | GPU: 2.40% | Mem: 63.76% | Disk: 95.66%
[WIN] 2025-12-18 16:47:11 | CPU: 2.44% | Temp: 54°C | GPU: 0.00% | Mem: 63.74% | Disk: 95.66%
[WIN] 2025-12-18 16:47:16 | CPU: 0.00% | Temp: 52°C | GPU: 0.10% | Mem: 63.65% | Disk: 95.66%
[WIN] 2025-12-18 16:47:20 | CPU: 1.82% | Temp: 52°C | GPU: 2.50% | Mem: 63.96% | Disk: 95.66%
[WIN] 2025-12-18 16:47:24 | CPU: 1.20% | Temp: 51°C | GPU: 0.00% | Mem: 63.71% | Disk: 95.66%
[WIN] 2025-12-18 16:47:29 | CPU: 1.82% | Temp: 51°C | GPU: 2.80% | Mem: 63.72% | Disk: 95.66%
[WIN] 2025-12-18 16:47:33 | CPU: 0.61% | Temp: 52°C | GPU: 0.00% | Mem: 63.88% | Disk: 95.66%
[WIN] 2025-12-18 16:47:37 | CPU: 1.21% | Temp: 51°C | GPU: 1.50% | Mem: 63.87% | Disk: 95.66%
[WIN] 2025-12-18 16:47:42 | CPU: 0.00% | Temp: 53°C | GPU: 0.20% | Mem: 63.86% | Disk: 95.66%
[WIN] 2025-12-18 16:47:46 | CPU: 0.61% | Temp: 53°C | GPU: 0.20% | Mem: 63.91% | Disk: 95.66%
[WIN] 2025-12-18 16:47:50 | CPU: 1.82% | Temp: 53°C | GPU: 2.90% | Mem: 64.04% | Disk: 95.66%
[WIN] 2025-12-18 16:47:54 | CPU: 0.61% | Temp: 53°C | GPU: 0.10% | Mem: 63.81% | Disk: 95.66%
[WIN] 2025-12-18 16:47:59 | CPU: 1.21% | Temp: 52°C | GPU: 2.30% | Mem: 63.67% | Disk: 95.66%
[WIN] 2025-12-18 16:48:03 | CPU: -0.00% | Temp: 53°C | GPU: 0.00% | Mem: 63.72% | Disk: 95.66%
[WIN] 2025-12-18 16:48:07 | CPU: 0.00% | Temp: 54°C | GPU: 0.10% | Mem: 63.70% | Disk: 95.66%
[WIN] 2025-12-18 16:48:12 | CPU: 1.82% | Temp: 54°C | GPU: 1.90% | Mem: 63.77% | Disk: 95.66%
[WIN] 2025-12-18 16:48:16 | CPU: 0.61% | Temp: 58°C | GPU: 0.10% | Mem: 63.78% | Disk: 95.66%
[WIN] 2025-12-18 16:48:20 | CPU: 2.42% | Temp: 56°C | GPU: 2.20% | Mem: 63.86% | Disk: 95.66%
[WIN] 2025-12-18 16:48:25 | CPU: 0.61% | Temp: 55°C | GPU: 0.00% | Mem: 63.69% | Disk: 95.66%
[WIN] 2025-12-18 16:48:29 | CPU: 1.21% | Temp: 54°C | GPU: 1.80% | Mem: 63.89% | Disk: 95.66%
[WIN] 2025-12-18 16:48:33 | CPU: 0.60% | Temp: 53°C | GPU: 0.00% | Mem: 63.79% | Disk: 95.66%
[WIN] 2025-12-18 16:48:38 | CPU: 0.61% | Temp: 53°C | GPU: 0.10% | Mem: 63.78% | Disk: 95.66%
[WIN] 2025-12-18 16:48:42 | CPU: 1.21% | Temp: 53°C | GPU: 2.50% | Mem: 63.90% | Disk: 95.66%
[WIN] 2025-12-18 16:48:46 | CPU: 0.61% | Temp: 53°C | GPU: 0.00% | Mem: 63.86% | Disk: 95.66%
[WIN] 2025-12-18 16:48:51 | CPU: 1.82% | Temp: 53°C | GPU: 2.70% | Mem: 64.10% | Disk: 95.66%
[WIN] 2025-12-18 16:48:55 | CPU: 0.00% | Temp: 53°C | GPU: 0.00% | Mem: 63.70% | Disk: 95.66%
[WIN] 2025-12-18 16:48:59 | CPU: 0.61% | Temp: 53°C | GPU: 0.10% | Mem: 63.85% | Disk: 95.66%
[WIN] 2025-12-18 16:49:03 | CPU: 0.61% | Temp: 54°C | GPU: 0.80% | Mem: 63.75% | Disk: 95.66%
[WIN] 2025-12-18 16:49:08 | CPU: 1.21% | Temp: 54°C | GPU: 0.10% | Mem: 63.66% | Disk: 95.66%
[WIN] 2025-12-18 16:49:12 | CPU: 1.84% | Temp: 54°C | GPU: 2.00% | Mem: 63.65% | Disk: 95.66%
[WIN] 2025-12-18 16:49:16 | CPU: 1.21% | Temp: 59°C | GPU: 0.00% | Mem: 63.71% | Disk: 95.66%
[WIN] 2025-12-18 16:49:21 | CPU: 1.82% | Temp: 57°C | GPU: 2.20% | Mem: 63.91% | Disk: 95.66%
[WIN] 2025-12-18 16:49:25 | CPU: 0.61% | Temp: 56°C | GPU: 0.00% | Mem: 63.56% | Disk: 95.66%
[WIN] 2025-12-18 16:49:29 | CPU: 0.61% | Temp: 55°C | GPU: 0.10% | Mem: 63.87% | Disk: 95.66%
[WIN] 2025-12-18 16:49:34 | CPU: 1.82% | Temp: 54°C | GPU: 2.50% | Mem: 63.60% | Disk: 95.66%
[WIN] 2025-12-18 16:49:38 | CPU: 1.23% | Temp: 53°C | GPU: 0.10% | Mem: 63.67% | Disk: 95.66%
[WIN] 2025-12-18 16:49:42 | CPU: 0.61% | Temp: 52°C | GPU: 2.30% | Mem: 63.65% | Disk: 95.66%
[WIN] 2025-12-18 16:49:47 | CPU: 0.00% | Temp: 51°C | GPU: 0.00% | Mem: 63.68% | Disk: 95.66%
[WIN] 2025-12-18 16:49:51 | CPU: 1.20% | Temp: 53°C | GPU: 0.10% | Mem: 63.89% | Disk: 95.66%
[WIN] 2025-12-18 16:49:55 | CPU: 4.85% | Temp: 55°C | GPU: 0.40% | Mem: 64.34% | Disk: 95.66%
[WIN] 2025-12-18 16:50:00 | CPU: 1.21% | Temp: 63°C | GPU: 0.10% | Mem: 64.69% | Disk: 95.66%
[WIN] 2025-12-18 16:50:04 | CPU: 1.21% | Temp: 62°C | GPU: 2.60% | Mem: 64.15% | Disk: 95.66%
[WIN] 2025-12-18 16:50:08 | CPU: 1.23% | Temp: 58°C | GPU: 0.10% | Mem: 64.25% | Disk: 95.66%
[WIN] 2025-12-18 16:50:12 | CPU: 1.21% | Temp: 56°C | GPU: 2.40% | Mem: 64.13% | Disk: 95.66%
[WIN] 2025-12-18 16:50:17 | CPU: 0.61% | Temp: 63°C | GPU: 0.00% | Mem: 63.36% | Disk: 95.49%
[WIN] 2025-12-18 16:50:21 | CPU: 0.61% | Temp: 60°C | GPU: 0.00% | Mem: 63.34% | Disk: 95.49%
[WIN] 2025-12-18 16:50:25 | CPU: 1.21% | Temp: 56°C | GPU: 2.20% | Mem: 63.31% | Disk: 95.49%
[WIN] 2025-12-18 16:50:30 | CPU: 9.09% | Temp: 55°C | GPU: 0.10% | Mem: 64.37% | Disk: 95.49%
[WIN] 2025-12-18 16:50:34 | CPU: 11.04% | Temp: 74°C | GPU: 1.90% | Mem: 65.38% | Disk: 95.49%
[WIN] 2025-12-18 16:50:38 | CPU: 6.67% | Temp: 74°C | GPU: 0.00% | Mem: 65.21% | Disk: 95.49%
[WIN] 2025-12-18 16:50:43 | CPU: 4.94% | Temp: 71°C | GPU: 0.10% | Mem: 64.68% | Disk: 95.49%
[WIN] 2025-12-18 16:50:47 | CPU: 0.61% | Temp: 66°C | GPU: 0.50% | Mem: 65.09% | Disk: 95.49%
[WIN] 2025-12-18 16:50:51 | CPU: 6.17% | Temp: 70°C | GPU: 0.10% | Mem: 65.28% | Disk: 95.49%
[WIN] 2025-12-18 16:50:56 | CPU: 3.03% | Temp: 68°C | GPU: 2.20% | Mem: 65.65% | Disk: 95.49%
[WIN] 2025-12-18 16:51:00 | CPU: 9.04% | Temp: 71°C | GPU: 0.10% | Mem: 65.50% | Disk: 95.49%
[WIN] 2025-12-18 16:51:04 | CPU: 5.56% | Temp: 82°C | GPU: 2.30% | Mem: 66.27% | Disk: 95.49%
[WIN] 2025-12-18 16:51:09 | CPU: 5.52% | Temp: 83°C | GPU: 0.00% | Mem: 65.72% | Disk: 95.49%
[WIN] 2025-12-18 16:51:13 | CPU: 0.00% | Temp: 75°C | GPU: 0.10% | Mem: 65.73% | Disk: 95.49%
[WIN] 2025-12-18 16:51:17 | CPU: 11.66% | Temp: 67°C | GPU: 1.70% | Mem: 65.97% | Disk: 95.49%
[WIN] 2025-12-18 16:51:22 | CPU: 7.23% | Temp: 74°C | GPU: 0.10% | Mem: 66.24% | Disk: 95.49%
[WIN] 2025-12-18 16:51:26 | CPU: 7.88% | Temp: 73°C | GPU: 2.50% | Mem: 66.15% | Disk: 95.49%
[WIN] 2025-12-18 16:51:30 | CPU: 8.88% | Temp: 74°C | GPU: 0.00% | Mem: 66.89% | Disk: 95.49%
[WIN] 2025-12-18 16:51:35 | CPU: 12.35% | Temp: 75°C | GPU: 2.00% | Mem: 66.01% | Disk: 95.49%
[WIN] 2025-12-18 16:51:39 | CPU: 6.67% | Temp: 72°C | GPU: 0.00% | Mem: 66.35% | Disk: 95.49%
[WIN] 2025-12-18 16:51:43 | CPU: 7.88% | Temp: 70°C | GPU: 0.50% | Mem: 70.17% | Disk: 95.49%
[WIN] 2025-12-18 16:51:48 | CPU: 3.64% | Temp: 74°C | GPU: 0.40% | Mem: 70.69% | Disk: 95.49%
[WIN] 2025-12-18 16:51:52 | CPU: 4.85% | Temp: 73°C | GPU: 0.10% | Mem: 70.56% | Disk: 95.49%
[WIN] 2025-12-18 16:51:57 | CPU: 4.22% | Temp: 74°C | GPU: 2.80% | Mem: 70.97% | Disk: 95.49%
[WIN] 2025-12-18 16:52:01 | CPU: 4.22% | Temp: 73°C | GPU: 0.20% | Mem: 71.96% | Disk: 95.49%
[WIN] 2025-12-18 16:52:05 | CPU: 5.45% | Temp: 76°C | GPU: 2.70% | Mem: 72.33% | Disk: 95.49%
[WIN] 2025-12-18 16:52:09 | CPU: 0.62% | Temp: 77°C | GPU: 0.00% | Mem: 73.15% | Disk: 95.49%
[WIN] 2025-12-18 16:52:14 | CPU: 1.21% | Temp: 75°C | GPU: 0.10% | Mem: 73.18% | Disk: 95.49%
[WIN] 2025-12-18 16:52:18 | CPU: 4.24% | Temp: 73°C | GPU: 3.30% | Mem: 73.84% | Disk: 95.49%
[WIN] 2025-12-18 16:52:22 | CPU: 1.84% | Temp: 75°C | GPU: 0.10% | Mem: 74.27% | Disk: 95.49%
[WIN] 2025-12-18 16:52:27 | CPU: 3.05% | Temp: 73°C | GPU: 2.00% | Mem: 74.98% | Disk: 95.49%
[WIN] 2025-12-18 16:52:31 | CPU: 2.42% | Temp: 73°C | GPU: 0.00% | Mem: 75.77% | Disk: 95.49%
[WIN] 2025-12-18 16:52:35 | CPU: 3.09% | Temp: 72°C | GPU: 1.70% | Mem: 75.57% | Disk: 95.49%
[WIN] 2025-12-18 16:52:40 | CPU: 1.84% | Temp: 71°C | GPU: 0.00% | Mem: 76.54% | Disk: 95.49%
[WIN] 2025-12-18 16:52:44 | CPU: 1.21% | Temp: 70°C | GPU: 0.10% | Mem: 76.70% | Disk: 95.49%
[WIN] 2025-12-18 16:52:48 | CPU: 3.03% | Temp: 70°C | GPU: 2.30% | Mem: 76.70% | Disk: 95.49%
[WIN] 2025-12-18 16:52:53 | CPU: 1.21% | Temp: 70°C | GPU: 0.10% | Mem: 77.25% | Disk: 95.49%
[WIN] 2025-12-18 16:52:57 | CPU: 1.83% | Temp: 69°C | GPU: 2.30% | Mem: 77.67% | Disk: 95.49%
[WIN] 2025-12-18 16:53:01 | CPU: 3.64% | Temp: 71°C | GPU: 0.00% | Mem: 79.18% | Disk: 95.49%
[WIN] 2025-12-18 16:53:06 | CPU: 2.45% | Temp: 72°C | GPU: 1.30% | Mem: 80.25% | Disk: 95.49%
[WIN] 2025-12-18 16:53:10 | CPU: 2.42% | Temp: 73°C | GPU: 0.40% | Mem: 80.81% | Disk: 95.49%
[WIN] 2025-12-18 16:53:14 | CPU: 4.85% | Temp: 77°C | GPU: 0.30% | Mem: 80.78% | Disk: 95.49%
[WIN] 2025-12-18 16:53:19 | CPU: 3.64% | Temp: 78°C | GPU: 2.50% | Mem: 81.67% | Disk: 95.49%
[WIN] 2025-12-18 16:53:23 | CPU: 4.24% | Temp: 78°C | GPU: 0.10% | Mem: 81.95% | Disk: 95.49%
[WIN] 2025-12-18 16:53:27 | CPU: 8.02% | Temp: 77°C | GPU: 2.30% | Mem: 82.21% | Disk: 95.49%
[WIN] 2025-12-18 16:53:32 | CPU: 4.24% | Temp: 78°C | GPU: 0.30% | Mem: 81.21% | Disk: 95.49%
[WIN] 2025-12-18 16:53:36 | CPU: 4.85% | Temp: 77°C | GPU: 0.10% | Mem: 81.99% | Disk: 95.49%
[WIN] 2025-12-18 16:53:40 | CPU: 6.71% | Temp: 76°C | GPU: 0.70% | Mem: 83.40% | Disk: 95.49%
[WIN] 2025-12-18 16:53:45 | CPU: 2.42% | Temp: 77°C | GPU: 0.10% | Mem: 83.44% | Disk: 95.49%
[WIN] 2025-12-18 16:53:49 | CPU: 12.12% | Temp: 76°C | GPU: 2.90% | Mem: 84.24% | Disk: 95.49%
[WIN] 2025-12-18 16:53:53 | CPU: 3.07% | Temp: 80°C | GPU: 0.00% | Mem: 84.06% | Disk: 95.49%
[WIN] 2025-12-18 16:53:58 | CPU: 2.45% | Temp: 78°C | GPU: 2.40% | Mem: 85.12% | Disk: 95.49%
[WIN] 2025-12-18 16:54:02 | CPU: 3.03% | Temp: 77°C | GPU: 0.00% | Mem: 86.01% | Disk: 95.49%
[WIN] 2025-12-18 16:54:06 | CPU: 2.47% | Temp: 75°C | GPU: 0.10% | Mem: 86.78% | Disk: 95.49%
[WIN] 2025-12-18 16:54:11 | CPU: 4.91% | Temp: 75°C | GPU: 1.70% | Mem: 87.99% | Disk: 95.49%
[WIN] 2025-12-18 16:54:15 | CPU: 3.03% | Temp: 75°C | GPU: 0.10% | Mem: 88.64% | Disk: 95.49%
[WIN] 2025-12-18 16:54:19 | CPU: 5.45% | Temp: 74°C | GPU: 2.30% | Mem: 89.43% | Disk: 95.49%
[WIN] 2025-12-18 16:54:24 | CPU: 5.45% | Temp: 74°C | GPU: 0.00% | Mem: 85.38% | Disk: 95.49%
[WIN] 2025-12-18 16:54:28 | CPU: 3.64% | Temp: 75°C | GPU: 2.20% | Mem: 85.61% | Disk: 95.49%
[WIN] 2025-12-18 16:54:32 | CPU: 2.45% | Temp: 75°C | GPU: 0.00% | Mem: 85.36% | Disk: 95.49%
[WIN] 2025-12-18 16:54:37 | CPU: 3.03% | Temp: 74°C | GPU: 0.10% | Mem: 85.59% | Disk: 95.49%
[WIN] 2025-12-18 16:54:41 | CPU: 4.32% | Temp: 72°C | GPU: 2.70% | Mem: 85.66% | Disk: 95.49%
[WIN] 2025-12-18 16:54:45 | CPU: 1.82% | Temp: 73°C | GPU: 0.10% | Mem: 85.25% | Disk: 95.49%
[WIN] 2025-12-18 16:54:50 | CPU: 3.03% | Temp: 75°C | GPU: 2.20% | Mem: 84.94% | Disk: 95.49%
[WIN] 2025-12-18 16:54:54 | CPU: 2.42% | Temp: 74°C | GPU: 0.00% | Mem: 84.81% | Disk: 95.49%
[WIN] 2025-12-18 16:54:58 | CPU: 3.64% | Temp: 74°C | GPU: 1.90% | Mem: 84.71% | Disk: 95.49%
[WIN] 2025-12-18 16:55:03 | CPU: 3.03% | Temp: 73°C | GPU: 0.30% | Mem: 84.63% | Disk: 95.49%
[WIN] 2025-12-18 16:55:07 | CPU: 3.03% | Temp: 71°C | GPU: 0.00% | Mem: 84.84% | Disk: 95.49%
[WIN] 2025-12-18 16:55:11 | CPU: 2.47% | Temp: 72°C | GPU: 2.50% | Mem: 85.10% | Disk: 95.49%
[WIN] 2025-12-18 16:55:16 | CPU: 6.06% | Temp: 70°C | GPU: 0.10% | Mem: 85.18% | Disk: 95.49%
[WIN] 2025-12-18 16:55:20 | CPU: 1.84% | Temp: 70°C | GPU: 2.20% | Mem: 82.40% | Disk: 96.01%
[WIN] 2025-12-18 16:55:24 | CPU: 0.61% | Temp: 63°C | GPU: 0.00% | Mem: 82.14% | Disk: 96.01%
[WIN] 2025-12-18 16:55:29 | CPU: 0.61% | Temp: 61°C | GPU: 0.10% | Mem: 82.08% | Disk: 96.01%
[WIN] 2025-12-18 16:55:33 | CPU: 1.21% | Temp: 55°C | GPU: 1.50% | Mem: 81.98% | Disk: 96.01%
[WIN] 2025-12-18 16:55:37 | CPU: 0.61% | Temp: 53°C | GPU: 0.10% | Mem: 81.87% | Disk: 96.01%
[WIN] 2025-12-18 16:55:42 | CPU: 0.61% | Temp: 52°C | GPU: 2.20% | Mem: 81.84% | Disk: 96.01%
[WIN] 2025-12-18 16:55:46 | CPU: -0.00% | Temp: 50°C | GPU: 0.00% | Mem: 81.82% | Disk: 96.01%
[WIN] 2025-12-18 16:55:50 | CPU: 1.82% | Temp: 50°C | GPU: 1.60% | Mem: 82.06% | Disk: 96.01%
[WIN] 2025-12-18 16:55:55 | CPU: 0.61% | Temp: 49°C | GPU: 0.00% | Mem: 81.83% | Disk: 96.01%
[WIN] 2025-12-18 16:55:59 | CPU: 1.20% | Temp: 50°C | GPU: 0.00% | Mem: 81.60% | Disk: 96.01%
[WIN] 2025-12-18 16:56:03 | CPU: 1.20% | Temp: 50°C | GPU: 2.30% | Mem: 81.45% | Disk: 96.01%
[WIN] 2025-12-18 16:56:07 | CPU: 0.61% | Temp: 50°C | GPU: 0.10% | Mem: 81.51% | Disk: 96.01%
[WIN] 2025-12-18 16:56:12 | CPU: 2.42% | Temp: 50°C | GPU: 2.00% | Mem: 81.48% | Disk: 96.01%
[WIN] 2025-12-18 16:56:16 | CPU: 0.00% | Temp: 50°C | GPU: 0.00% | Mem: 81.07% | Disk: 96.01%
[WIN] 2025-12-18 16:56:20 | CPU: 1.21% | Temp: 51°C | GPU: 0.00% | Mem: 81.28% | Disk: 96.01%
[WIN] 2025-12-18 16:56:25 | CPU: 0.61% | Temp: 51°C | GPU: 0.30% | Mem: 81.04% | Disk: 96.01%
[WIN] 2025-12-18 16:56:29 | CPU: 1.82% | Temp: 52°C | GPU: 0.00% | Mem: 80.98% | Disk: 96.01%
[WIN] 2025-12-18 16:56:33 | CPU: 0.00% | Temp: 52°C | GPU: 0.00% | Mem: 81.03% | Disk: 96.01%
[WIN] 2025-12-18 16:56:38 | CPU: 0.00% | Temp: 50°C | GPU: 0.00% | Mem: 80.99% | Disk: 96.01%
[WIN] 2025-12-18 16:56:42 | CPU: 0.61% | Temp: 52°C | GPU: 0.00% | Mem: 81.03% | Disk: 96.01%
[WIN] 2025-12-18 16:56:46 | CPU: 0.60% | Temp: 50°C | GPU: 0.00% | Mem: 81.04% | Disk: 96.01%
[WIN] 2025-12-18 16:56:51 | CPU: 0.61% | Temp: 50°C | GPU: 0.00% | Mem: 81.21% | Disk: 96.01%
[WIN] 2025-12-18 16:56:55 | CPU: 0.00% | Temp: 49°C | GPU: 0.00% | Mem: 81.02% | Disk: 96.01%
[WIN] 2025-12-18 16:56:59 | CPU: -0.61% | Temp: 49°C | GPU: 0.00% | Mem: 81.20% | Disk: 96.01%
[WIN] 2025-12-18 16:57:04 | CPU: 0.00% | Temp: 50°C | GPU: 0.00% | Mem: 80.96% | Disk: 96.01%
[WIN] 2025-12-18 16:57:08 | CPU: 0.00% | Temp: 49°C | GPU: 0.00% | Mem: 80.83% | Disk: 96.01%
[WIN] 2025-12-18 16:57:12 | CPU: 0.00% | Temp: 50°C | GPU: 0.00% | Mem: 80.77% | Disk: 96.01%
[WIN] 2025-12-18 16:57:16 | CPU: 0.60% | Temp: 49°C | GPU: 0.10% | Mem: 80.10% | Disk: 96.01%
[WIN] 2025-12-18 16:57:21 | CPU: 1.20% | Temp: 50°C | GPU: 0.00% | Mem: 80.30% | Disk: 96.01%
[WIN] 2025-12-18 16:57:25 | CPU: 0.60% | Temp: 50°C | GPU: 0.00% | Mem: 80.05% | Disk: 96.01%
[WIN] 2025-12-18 16:57:29 | CPU: 3.66% | Temp: 49°C | GPU: 0.00% | Mem: 80.29% | Disk: 96.01%
[WIN] 2025-12-18 16:57:34 | CPU: 0.00% | Temp: 57°C | GPU: 0.00% | Mem: 80.08% | Disk: 96.01%
[WIN] 2025-12-18 16:57:38 | CPU: 0.00% | Temp: 53°C | GPU: 0.00% | Mem: 80.08% | Disk: 96.01%
[WIN] 2025-12-18 16:57:42 | CPU: 0.00% | Temp: 53°C | GPU: 0.00% | Mem: 80.16% | Disk: 96.01%
[WIN] 2025-12-18 16:57:47 | CPU: 0.00% | Temp: 51°C | GPU: 0.00% | Mem: 80.14% | Disk: 96.01%
[WIN] 2025-12-18 16:57:51 | CPU: 4.24% | Temp: 60°C | GPU: 0.10% | Mem: 80.89% | Disk: 96.01%
[WIN] 2025-12-18 16:57:55 | CPU: 3.07% | Temp: 61°C | GPU: 0.00% | Mem: 80.37% | Disk: 96.01%
[WIN] 2025-12-18 16:58:00 | CPU: 10.30% | Temp: 70°C | GPU: 2.70% | Mem: 81.47% | Disk: 96.01%
[WIN] 2025-12-18 16:58:04 | CPU: 1.20% | Temp: 74°C | GPU: 0.90% | Mem: 80.23% | Disk: 96.01%
[WIN] 2025-12-18 16:58:08 | CPU: 6.75% | Temp: 70°C | GPU: 0.10% | Mem: 80.16% | Disk: 96.01%
[WIN] 2025-12-18 16:58:13 | CPU: 1.22% | Temp: 76°C | GPU: 0.10% | Mem: 79.43% | Disk: 96.01%
[WIN] 2025-12-18 16:58:17 | CPU: 1.21% | Temp: 70°C | GPU: 2.60% | Mem: 78.76% | Disk: 96.01%
[WIN] 2025-12-18 16:58:21 | CPU: 3.03% | Temp: 69°C | GPU: 0.10% | Mem: 78.33% | Disk: 96.01%
[WIN] 2025-12-18 16:58:26 | CPU: 4.27% | Temp: 68°C | GPU: 2.10% | Mem: 77.49% | Disk: 96.01%
[WIN] 2025-12-18 16:58:30 | CPU: 0.61% | Temp: 67°C | GPU: 0.00% | Mem: 76.07% | Disk: 96.01%
[WIN] 2025-12-18 16:58:34 | CPU: 0.61% | Temp: 68°C | GPU: 0.00% | Mem: 76.00% | Disk: 96.01%
[WIN] 2025-12-18 16:58:39 | CPU: 1.82% | Temp: 63°C | GPU: 1.10% | Mem: 76.33% | Disk: 96.01%
[WIN] 2025-12-18 16:58:43 | CPU: 1.21% | Temp: 65°C | GPU: 0.10% | Mem: 76.08% | Disk: 96.01%
[WIN] 2025-12-18 16:58:47 | CPU: 4.32% | Temp: 62°C | GPU: 2.50% | Mem: 75.31% | Disk: 96.01%
[WIN] 2025-12-18 16:58:51 | CPU: 1.23% | Temp: 66°C | GPU: 0.00% | Mem: 72.83% | Disk: 96.01%
[WIN] 2025-12-18 16:58:56 | CPU: 2.42% | Temp: 64°C | GPU: 2.20% | Mem: 72.78% | Disk: 96.01%
[WIN] 2025-12-18 16:59:00 | CPU: 1.21% | Temp: 63°C | GPU: 0.00% | Mem: 72.49% | Disk: 96.01%
[WIN] 2025-12-18 16:59:04 | CPU: 0.61% | Temp: 80°C | GPU: 0.10% | Mem: 72.24% | Disk: 96.01%
[WIN] 2025-12-18 16:59:09 | CPU: 4.29% | Temp: 73°C | GPU: 2.80% | Mem: 72.13% | Disk: 96.01%
[WIN] 2025-12-18 16:59:13 | CPU: 3.68% | Temp: 71°C | GPU: 0.10% | Mem: 71.03% | Disk: 96.01%
[WIN] 2025-12-18 16:59:17 | CPU: 2.42% | Temp: 68°C | GPU: 1.90% | Mem: 67.19% | Disk: 96.01%
[WIN] 2025-12-18 16:59:22 | CPU: 2.42% | Temp: 66°C | GPU: 0.00% | Mem: 63.46% | Disk: 96.01%
[WIN] 2025-12-18 16:59:26 | CPU: 0.00% | Temp: 62°C | GPU: 1.00% | Mem: 62.78% | Disk: 96.01%
[WIN] 2025-12-18 16:59:30 | CPU: 0.61% | Temp: 56°C | GPU: 0.40% | Mem: 63.05% | Disk: 96.01%
[WIN] 2025-12-18 16:59:35 | CPU: 0.61% | Temp: 57°C | GPU: 0.10% | Mem: 62.75% | Disk: 96.01%
[WIN] 2025-12-18 16:59:39 | CPU: 1.82% | Temp: 54°C | GPU: 2.50% | Mem: 62.79% | Disk: 96.01%
[WIN] 2025-12-18 16:59:43 | CPU: 1.23% | Temp: 52°C | GPU: 0.20% | Mem: 62.93% | Disk: 96.01%
[WIN] 2025-12-18 16:59:48 | CPU: 1.21% | Temp: 50°C | GPU: 2.50% | Mem: 62.90% | Disk: 96.01%
[WIN] 2025-12-18 16:59:52 | CPU: 0.00% | Temp: 50°C | GPU: 0.00% | Mem: 62.83% | Disk: 96.01%
[WIN] 2025-12-18 16:59:56 | CPU: 0.61% | Temp: 50°C | GPU: 0.00% | Mem: 62.90% | Disk: 96.01%
[WIN] 2025-12-18 17:00:00 | CPU: 2.42% | Temp: 50°C | GPU: 2.20% | Mem: 63.07% | Disk: 96.01%
[WIN] 2025-12-18 17:00:05 | CPU: 0.59% | Temp: 50°C | GPU: 0.30% | Mem: 62.97% | Disk: 96.01%
[WIN] 2025-12-18 17:00:10 | CPU: 3.55% | Temp: 49°C | GPU: 4.30% | Mem: 63.23% | Disk: 96.01%
[WIN] 2025-12-18 17:00:15 | CPU: 4.65% | Temp: 48°C | GPU: 0.10% | Mem: 62.99% | Disk: 96.01%
[WIN] 2025-12-18 17:00:19 | CPU: 10.71% | Temp: 62°C | GPU: 3.50% | Mem: 64.21% | Disk: 96.15%
[WIN] 2025-12-18 17:00:44 | CPU: 8.77% | Temp: 60°C | GPU: 100.00% | Mem: 65.56% | Disk: 96.15%
[WIN] 2025-12-18 17:00:49 | CPU: 9.94% | Temp: 56°C | GPU: 9.50% | Mem: 64.92% | Disk: 96.15%
[WIN] 2025-12-18 17:00:54 | CPU: 6.40% | Temp: 54°C | GPU: 0.10% | Mem: 64.54% | Disk: 96.15%
[WIN] 2025-12-18 17:00:59 | CPU: 6.55% | Temp: 53°C | GPU: 0.60% | Mem: 65.55% | Disk: 96.15%
[WIN] 2025-12-18 17:01:03 | CPU: 1.18% | Temp: 53°C | GPU: 1.90% | Mem: 65.43% | Disk: 96.15%
[WIN] 2025-12-18 17:01:08 | CPU: 1.75% | Temp: 51°C | GPU: 0.00% | Mem: 65.48% | Disk: 96.15%
[WIN] 2025-12-18 17:01:13 | CPU: 5.75% | Temp: 49°C | GPU: 2.60% | Mem: 64.63% | Disk: 96.15%
[WIN] 2025-12-18 17:01:18 | CPU: 3.59% | Temp: 48°C | GPU: 0.20% | Mem: 64.37% | Disk: 96.15%
[WIN] 2025-12-18 17:01:23 | CPU: 3.53% | Temp: 47°C | GPU: 2.90% | Mem: 64.24% | Disk: 96.15%
[WIN] 2025-12-18 17:01:28 | CPU: 0.00% | Temp: 46°C | GPU: 0.10% | Mem: 64.36% | Disk: 96.15%
[WIN] 2025-12-18 17:01:33 | CPU: 2.34% | Temp: 46°C | GPU: 2.20% | Mem: 64.10% | Disk: 96.15%
[WIN] 2025-12-18 17:01:37 | CPU: 4.07% | Temp: 45°C | GPU: 0.30% | Mem: 64.44% | Disk: 96.15%
